danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track_uri,duration_ms,time_signature,key_mode
0.686,0.493,A,-8.741,major,0.0273,0.792,7.59e-5,0.0927,0.524,118.754,3lkjkudbAuzNSuX32VUJIR,190600,4,A major
0.799,0.608,F,-8.193,major,0.0411,0.0811,0.0137,0.102,0.963,121.915,1SRkKyJ2JjMZgyDWC30zKv,223253,4,F major
0.603,0.694,D,-4.853,major,0.0487,0.0225,0,0.11,0.683,134.8,3HXIVhWHIVofIJp9ATTAoU,206520,4,D major
0.694,0.968,F#,-3.803,major,0.155,0.0296,0,0.0493,0.73,126.616,355qbpf35myn397wClXTg8,281120,4,F# major
0.635,0.423,G,-11.684,major,0.0279,0.331,3.69e-6,0.0937,0.641,111.548,0DeACpXHEm62bPSfi9k2Z9,211893,4,G major
0.803,0.795,C,-9.486,major,0.046,0.126,0.0831,0.0417,0.965,131.163,4VNVYwhueUI8pWZc4X1DfN,478333,4,C major
0.867,0.746,G,-7.445,major,0.0475,0.0453,0,0.123,0.933,118.616,5KeyvIhq4C39nf7yrJqSEq,327573,4,G major
0.867,0.413,C,-12.769,major,0.0982,0.325,3.47e-5,0.147,0.697,96.6,5AtDEJRIito6MNbSehBGZZ,184827,4,C major
0.777,0.911,G,-8.349,major,0.0627,0.269,5.33e-4,0.126,0.703,130.659,6VqrN1skgxv7mFEF3bDtMx,190440,4,G major
0.637,0.497,D,-10.604,minor,0.0304,0.571,0,0.116,0.435,111.429,4Ffl9pirey4rhz3VHeeMNL,248867,4,D minor
0.521,0.529,G,-8.471,major,0.0329,0.012,1.58e-4,0.164,0.489,127.953,2JHgAKO2eWpFIwzCXSKl4W,258040,4,G major
0.513,0.771,C,-9.75,major,0.0606,0.406,6.85e-6,0.184,0.819,116.59,7CEmBKVxnsZ2VFQLbJuluY,241280,4,C major
0.726,0.857,D,-6.107,major,0.0359,0.136,2.5e-4,0.0919,0.705,131.08,6Ep2XErOa5SCBGzARBpCr4,281973,4,D major
0.76,0.76,G#,-6.781,major,0.0893,0.0698,0,0.105,0.868,113.338,0ryUadrXsahO3mASlKUJlT,210533,4,G# major
0.567,0.837,B,-6.57,minor,0.111,0.173,8.2e-6,0.329,0.894,94.681,7KDAW88XnN1dmO6Nr54YeS,297293,4,B minor
0.671,0.501,E,-13.119,major,0.0594,0.342,0,0.194,0.86,87.038,5KqldkCunQ2rWxruMEtGh0,214880,4,E major
0.527,0.525,D,-8.297,major,0.026,0.431,8.44e-5,0.073,0.563,108.021,0gIWCk4xiMOxbe8Q4IKenu,220760,4,D major
0.349,0.48,D,-11.99,major,0.0279,0.42,0.0601,0.221,0.393,99.009,6iEtxIgMQ6pe1KuMF0lzR1,263800,4,D major
0.651,0.446,F#,-9.571,minor,0.0268,0.245,0.0104,0.058,0.862,99.896,1DgMJfHxwxypi3CpC8veV3,301e3,4,F# minor
0.554,0.759,C#,-7.541,minor,0.055,0.114,0,0.304,0.432,97.73,3qLw7g6jNQv0S57EhhEqIl,350160,3,C# minor
0.904,0.463,F#,-11.552,major,0.106,0.228,4.05e-5,0.391,0.926,115.362,2sfjz5XM5JoNQAE3W32Txz,185173,4,F# major
0.46,0.264,G,-9.492,major,0.0329,0.771,9.92e-5,0.0962,0.337,166.446,4FLEKG82bHeT2olTM8E2Fy,201800,3,G major
0.727,0.548,A#,-7.393,major,0.0291,0.0628,0.526,0.133,0.929,107.826,5MXXbGYNmRHR7ULMvZYo5R,289267,4,A# major
0.689,0.584,B,-13.957,minor,0.0314,0.0319,0.00275,0.327,0.837,127.132,3kovBaZ1LGLH1PL31qG7cL,196440,4,B minor
0.65,0.615,C#,-9.332,major,0.0342,0.201,0.00235,0.0805,0.637,118.294,65lHwG8JFJs67PnOUhCYPq,210640,4,C# major
0.515,0.778,G,-4.772,major,0.0278,0.016,0.0398,0.303,0.795,109.785,210cdtIGZGQkKuha9t0dF8,249293,4,G major
0.437,0.724,D,-7.014,major,0.0932,0.136,0,0.646,0.704,124.755,3kRTvRemuouCH5eiiOC1iQ,304720,4,D major
0.492,0.55,F#,-8.841,major,0.0484,0.339,5.4e-5,0.684,0.289,166.527,7rhoAJWAWAyHwSEdH3jqYy,295547,4,F# major
0.694,0.831,A,-7.288,major,0.0301,0.165,8.92e-4,0.25,0.98,125.901,3wpLkju0bJy89kjgdRys0j,215080,4,A major
0.418,0.587,C,-9.607,major,0.0272,0.0559,6.82e-6,0.0548,0.486,106.665,0bjKbwEvZfU5epyZ3aZm1y,396173,4,C major
0.422,0.408,A#,-13.706,major,0.0326,0.455,8.29e-5,0.151,0.289,77.875,0m6bu7QJn8HJJUEfqYY5nI,229867,4,A# major
0.607,0.864,D,-6.658,minor,0.041,0.0418,5.45e-5,0.456,0.757,129.961,7mC9ztRnPVE8KFpUNhJIik,263200,4,D minor
0.649,0.923,A,-5.7,major,0.0676,0.104,4.25e-4,0.0578,0.528,118.737,0f6nNYfOXpHAy4IPrvMTqS,250427,4,A major
0.708,0.598,G#,-8.311,major,0.0331,0.0274,0.00628,0.105,0.528,99.834,22esOORsU4VaAMkThygXgm,207573,4,G# major
0.707,0.381,B,-17.125,major,0.0397,0.142,0,0.095,0.828,117.262,4iEDuhRSH2482tknTY1pue,233733,4,B major
0.646,0.406,F,-15.616,minor,0.0264,0.159,0.00114,0.27,0.895,113.708,2bS2tETCzUmjALnXEvhOGo,191773,4,F minor
0.592,0.431,A,-13.71,major,0.031,0.0153,7.14e-5,0.0819,0.47,94.973,7jmU8QYtpfgDfi304r7klj,229240,4,A major
0.46,0.32,A#,-8.679,major,0.0395,0.864,0,0.298,0.286,147.229,1xH1BGso8EqJo4EcHO8LDh,199067,3,A# major
0.797,0.697,A,-8.659,minor,0.0472,0.048,0.00535,0.0808,0.861,114.65,1wRHNlEjTmpaXv99BFAGnV,222427,4,A minor
0.564,0.386,C#,-11.703,major,0.0278,0.127,1.28e-5,0.155,0.341,103.47,2driker1cw5aV1KqgyPx1p,297e3,4,C# major
0.5,0.911,A,-7.094,major,0.272,0.183,1.18e-6,0.638,0.292,127.256,3W2PAZBiW6yBh2bIYGdvPM,232280,4,A major
0.642,0.747,A,-8.65,major,0.0299,0.059,0,0.208,0.644,123.005,2uljgllVlkA2SxBc6uvUak,226493,4,A major
0.61,0.745,D,-11.79,major,0.034,0.0542,3.86e-4,0.243,0.696,136.02,300dPmE0dv1urytTusm16j,213507,4,D major
0.351,0.81,C,-9.735,major,0.137,0.0619,1.04e-4,0.0901,0.573,159.414,6mECaUMid51zhQZnIGCmkI,307667,4,C major
0.609,0.357,A,-10.056,major,0.0398,0.514,3.4e-4,0.0603,0.468,183.055,70f0ToGXTEtLKFSwHMbHoC,180413,3,A major
0.529,0.262,B,-19.546,minor,0.0697,0.834,7.8e-4,0.107,0.649,83.046,3pVsGhUEBZKFtn0n8zjS0H,238307,4,B minor
0.632,0.401,B,-10.614,major,0.0277,0.613,1.32e-4,0.26,0.581,113.067,45pQPfzLNmuKnrbVik0PAf,194893,4,B major
0.354,0.281,C,-10.749,major,0.0287,0.717,1.38e-6,0.0809,0.226,140.271,2nuxwKhV84r5EatOnsF6pH,234667,3,C major
0.774,0.826,C,-5.428,major,0.0412,0.259,5.98e-4,0.0393,0.874,121.904,1ACO1wA0JfXXzZgif5qf4z,227600,4,C major
0.629,0.857,A,-7.059,major,0.0705,0.0157,0.00396,0.755,0.528,116.254,5z2F9FkKdhd9HOSTI1GxRq,180973,4,A major
0.739,0.86,B,-9.759,major,0.0618,0.143,0.00358,0.112,0.934,134.306,51RfF4FRADGWAyn3DLOQdE,156627,4,B major
0.732,0.431,C,-13.946,major,0.0504,0.254,0.0864,0.102,0.564,101.803,6Ntao9jkG0kNTFbe8nFZew,226867,4,C major
0.295,0.46,F,-7.617,major,0.0261,0.297,0.00353,0.132,0.352,80.023,46TMaizWBKWYbWsuOsVehZ,209120,4,F major
0.747,0.816,E,-7.951,major,0.0941,0.22,4.46e-5,0.115,0.827,140.42,1SniEv6walVy6hvO1X8HJQ,226920,4,E major
0.329,0.383,D#,-13.55,major,0.0341,0.0178,2.41e-5,0.0446,0.521,202.001,3DdqJR9hrVAaXQRwJkkJP6,245067,3,D# major
0.573,0.572,A,-10.27,major,0.0292,9.27e-4,0.00112,0.181,0.816,127.687,3kj2Cj7MbuhM1TCvha3r63,306860,4,A major
0.867,0.73,A,-6.605,major,0.0496,0.45,0.0143,0.0817,0.917,132.57,7hzY0LHz8KdEr1PowHhbdu,346133,4,A major
0.704,0.631,A,-12.299,minor,0.0398,0.0346,0,0.159,0.793,123.286,2DX0WG5OGLQLaXb41Cq1IA,295667,4,A minor
0.585,0.714,F#,-10.394,major,0.03,0.199,8.04e-6,0.0405,0.905,120.094,0KMWN7wKaB8mGRDf5eaYsD,218427,4,F# major
0.724,0.658,D,-9.209,minor,0.0269,0.0176,3.52e-4,0.158,0.865,112.107,42GthmiW6mIvcyaJHdMk30,329147,4,D minor
0.622,0.904,B,-3.372,minor,0.0416,0.355,0,0.284,0.535,119.842,15chid0vtfa2IwV1V8V85w,192107,4,B minor
0.454,0.755,F,-6.627,minor,0.174,0.374,2.45e-4,0.125,0.767,173.882,76jOb4eOXpCpDC6FWuqhNh,229560,4,F minor
0.641,0.402,F#,-16.789,major,0.0711,0.485,0.00103,0.31,0.77,84.114,0bsdLG0Z1TedLfJGKPpv64,286537,4,F# major
0.73,0.461,D#,-7.426,major,0.056,0.698,3.48e-4,0.219,0.919,130.007,7dTADBfpxiBbJYfvAjVCYr,227867,4,D# major
0.304,0.347,F,-12.026,minor,0.0321,0.757,3e-4,0.0796,0.284,134.014,754kHcqH0mxjQGFaaNFtr1,198600,4,F minor
0.761,0.684,C,-11.513,major,0.0453,0.392,0,0.262,0.955,112.384,5HXNxVlX5DunKyWm148sG6,307493,4,C major
0.761,0.922,G#,-4.806,minor,0.0369,0.0173,0.177,0.0331,0.971,130.853,4y7mUFnPQfguBmfyipSavL,539725,4,G# minor
0.599,0.788,D,-5.161,major,0.0263,0.0365,1.31e-6,0.333,0.573,103.075,4wz9fFgKXyCkfTHGByVduk,278827,3,D major
0.701,0.542,D,-9.211,major,0.0361,0.414,0.00437,0.173,0.688,115.611,5EA4QBW4ALoXR6qG7jKYPH,285200,4,D major
0.396,0.732,G,-5.768,major,0.0405,0.324,1.12e-5,0.203,0.492,121.233,5VeF4PK0yDxB9wwZTOqe3t,243267,4,G major
0.606,0.886,C,-7.734,major,0.0486,0.0211,0.00261,0.0471,0.845,133.972,7j0v9ukznsjO0uqHM9V7xK,479893,4,C major
0.782,0.476,G,-15.511,major,0.0699,0.11,7.9e-4,0.0942,0.853,115.225,5LTigZxdTGAHIAFCWTd7Wy,210646,4,G major
0.693,0.693,E,-10.631,minor,0.0533,0.0507,3.92e-5,0.0499,0.771,114.323,6dpcwu7x3PqCLVUiQF6VyX,225493,4,E minor
0.384,0.963,D,-4.567,minor,0.0574,0.0121,0.00567,0.53,0.623,166.699,02oE9U0zn9uOGkPjpcZhaV,259467,4,D minor
0.695,0.887,C#,-6.364,major,0.06,0.198,8.43e-6,0.592,0.855,131.983,7DP5B02fBiyLwFXsNGKhcH,218373,4,C# major
0.632,0.721,A#,-15.234,major,0.0329,0.107,0.354,0.0722,0.963,131.513,68oPWciPnkCZBNbq0HfFJE,394693,4,A# major
0.727,0.947,F#,-5.966,minor,0.0799,0.0137,8.08e-5,0.127,0.789,117.012,5HNnPmoo8atgikDwiAfYL7,373180,4,F# minor
0.622,0.687,F,-13.949,major,0.0453,0.0183,0,0.189,0.83,127.712,698F9QrhDemBL8WUKR9PlW,239733,4,F major
0.548,0.563,A,-10.617,major,0.0392,0.252,2.14e-5,0.0882,0.672,132.334,18tOeXSp3l6EYbdiWWxVpu,297333,4,A major
0.731,0.625,C,-11.132,major,0.0411,0.00312,0.0118,0.191,0.964,130.643,4ekD43fBiRcAHkI0FlIxil,333113,4,C major
0.404,0.512,D#,-8.306,major,0.0276,0.461,0,0.126,0.519,82.392,5y63buGdX11cPIhJLhZOOj,176467,4,D# major
0.754,0.483,G#,-10.189,minor,0.0388,0.482,0,0.0465,0.981,121.098,31HOUWxaaqIedY0fULlGa5,222707,4,G# minor
0.401,0.337,A,-11.744,major,0.0319,0.62,3.56e-5,0.205,0.318,133.77,3AGy4j1jHjLfsXM1pGFBGz,257533,3,A major
0.724,0.725,D,-11.93,minor,0.0395,0.0226,0.0336,0.0445,0.909,106.156,29NBqITzgvrpmO0QJvYht9,304733,4,D minor
0.409,0.926,G,-9.374,major,0.0326,0.0744,4.22e-5,0.347,0.889,132.203,70wO0FiiQF0W3e7cwqhwfG,240693,4,G major
0.635,0.769,G#,-12.497,major,0.0414,0.0781,0.00395,0.124,0.963,93.106,3F83qFNqbwVaSe2VUDmBTb,244933,4,G# major
0.598,0.483,G,-7.474,major,0.0292,0.458,7.88e-6,0.36,0.452,130.663,73xcnqBwjnGwAlrfBomLP3,171653,4,G major
0.619,0.709,A,-9.08,minor,0.0306,0.264,0,0.045,0.569,122.222,3ZJr2nysKMrdSiPY1mmhaD,264400,4,A minor
0.748,0.546,A#,-12.035,major,0.0551,0.298,0.0176,0.0425,0.945,117.261,1deWnA0Y1UyWtdVIsxVsNF,319133,4,A# major
0.645,0.631,G,-13.359,minor,0.0296,0.00177,0.823,0.0681,0.963,125.372,3CgonfeyRh23O9F4aKiIbW,509840,4,G minor
0.481,0.209,C,-14.718,major,0.0288,0.449,1.45e-5,0.137,0.114,132.764,2U2pVqns9tVVvjO6gIXpTF,171027,4,C major
0.658,0.706,F,-7.693,major,0.03,0.0282,7.15e-4,0.144,0.673,120.185,477NR3TPQPWYPj7e1FHFpk,385880,4,F major
0.471,0.585,A,-8.164,major,0.0403,0.0234,3.63e-5,0.094,0.631,181.046,5kuVv1kmyDGRFiB23JWfxB,207680,4,A major
0.679,0.501,D,-10.682,minor,0.0451,0.239,0,0.0797,0.71,113.436,3JUSHG1WHesa1p7rN7Ad3g,196987,4,D minor
0.672,0.72,C,-6.503,minor,0.0319,0.35,5.46e-5,0.162,0.79,95.71,18eyLgN59xVDlmTmSzwkRH,185733,4,C minor
0.467,0.471,C#,-13.761,major,0.039,0.572,0.824,0.122,0.794,132.164,4zvcdfyrGUGgJRsgiCJlVX,192360,4,C# major
0.689,0.805,D,-11.199,major,0.0429,0.0019,8.23e-5,0.0683,0.914,140.791,081prZUECLXcWgmg98FxDS,250520,4,D major
0.788,0.578,D,-7.706,major,0.0276,0.0745,0.0037200000000000002,0.101,0.655,113.104,3A8XMJwop821yNnZPrlBd1,207800,4,D major
0.737,0.915,B,-6.669,minor,0.085,0.12,1.51e-6,0.126,0.838,118.305,53y3NjeHNicWMgIIApzh35,200947,4,B minor
0.644,0.572,F#,-12.627,major,0.13,0.0911,0.00842,0.365,0.826,123.148,0XXnQWgIdaUsp2twWmqmU3,429307,4,F# major
0.469,0.392,D,-11.992,major,0.0286,0.578,0,0.134,0.535,169.142,3gx6UtykAkdccwQKoz7Ukj,152027,4,D major
0.565,0.4,C,-14.595,major,0.0352,0.389,0,0.128,0.538,108.045,5fq7Rk9cP3bfzwI2q6TQYM,245333,4,C major
0.523,0.205,C,-11.758,major,0.0289,0.864,5.25e-6,0.108,0.159,79.827,3TYdGk7O4lQAPAT8SlLp1T,318800,4,C major
0.865,0.896,D#,-7.031,minor,0.0623,0.27,0.0488,0.0676,0.944,111.457,3TYpQNWyxEd7l8aSIfxXh2,462467,4,D# minor
0.734,0.42,D,-12.036,major,0.028,0.188,0.242,0.0826,0.462,94.161,3TiCuJiisBOB9HzKAM6FDG,356200,4,D major
0.667,0.602,D,-8.307,major,0.0268,0.0804,0.00771,0.282,0.778,117.967,1AOmpykwJdf2NOkxwZFIjP,305320,4,D major
0.73,0.868,F,-7.325,major,0.0288,0.0632,0.0661,0.318,0.923,148.217,6cr6UDpkjEaMQ80OjWqEBQ,350400,4,F major
0.517,0.902,C,-4.393,major,0.114,0.227,0,0.0653,0.683,149.599,1CmqU1YzqHshIiYay8qRU5,242760,4,C major
0.7,0.816,G,-9.711,minor,0.044,0.00115,0.00123,0.0901,0.838,113.244,5MuNxNox3zTanAFIO5KcTl,375400,4,G minor
0.702,0.657,C#,-7.65,minor,0.074,0.0106,4.66e-6,0.0427,0.893,121.02,1wM8UDrtBxRZCv5gszeDHr,406267,4,C# minor
0.829,0.724,F,-6.424,major,0.0382,0.0903,5.97e-4,0.0721,0.934,108.983,3F7cvNhjTWPFdrnjKO1fKw,197107,4,F major
0.511,0.913,G,-5.252,major,0.0946,0.0102,0.00544,0.88,0.437,129.123,6cmupwdYRF4anNMdsSY3mk,207280,4,G major
0.763,0.679,C#,-12.132,minor,0.0318,0.0289,0.862,0.0606,0.726,125.126,3kETGXBpOCSESrSOEf6P84,224240,4,C# minor
0.705,0.876,E,-4.964,major,0.027,0.0166,5.55e-5,0.101,0.96,120.259,4063gHliIUCdWideLxHET5,194520,4,E major
0.706,0.723,F,-9.235,major,0.0382,0.0232,0.0441,0.0994,0.937,113.121,6HZKlK1mDDBsILMoNNncxL,415467,4,F major
0.674,0.881,C,-8.115,minor,0.0371,0.128,0,0.115,0.961,105.025,7H31JdQyYnz1etA2yaisiL,333520,4,C minor
0.765,0.698,F#,-11.308,major,0.0462,0.00159,0.00169,0.0637,0.903,123.175,4ejEDBcfJgMXyBd9hooIp8,338973,4,F# major
0.792,0.796,C,-5.503,major,0.0973,0.0308,0,0.354,0.824,117.514,1yWc4aC8zphMCDmwZ9Ch7K,233413,4,C major
0.694,0.577,E,-14.63,major,0.0308,0.015,0.00836,0.0853,0.845,114.478,0a4agFmqHXxcZl1nho1BxM,275733,4,E major
0.882,0.518,B,-12.493,minor,0.0385,0.0368,0.158,0.0851,0.967,126.134,7Fzl3LNIJ3HcKgUC2olHhQ,460747,4,B minor
0.585,0.635,G#,-8.062,major,0.0278,0.309,0.0145,0.0756,0.593,122.967,0F0EwklFNp9UXD4sZ9HIOE,255800,4,G# major
0.559,0.855,F,-5.077,major,0.186,0.0488,6.81e-4,0.68,0.605,156.311,7hQJA50XrCWABAu5v6QZ4i,209413,4,F major
0.249,0.261,C,-10.592,major,0.0334,0.962,0.00154,0.136,0.195,90.007,4xjVfArXNQRxAvsUpjmfMt,158693,4,C major
0.685,0.93,F,-5.108,major,0.0309,1.7e-4,0.824,0.106,0.869,127.925,2Eg9UQroynEjiSuDr1UBsp,306960,4,F major
0.624,0.44,F,-9.705,major,0.0365,0.461,1.52e-5,0.149,0.633,133.922,3m2pCaeZvcGEvryZQ1h9Q3,183600,4,F major
0.715,0.349,G,-17.614,minor,0.047,0.418,0.00502,0.261,0.756,112.347,0BwIHyuxVMbGYNon497Wki,256333,4,G minor
0.6,0.669,F,-9.868,major,0.422,0.0467,1.33e-6,0.0418,0.775,132.881,530Nh8H6UdeIZmxf9y7NXl,188907,4,F major
0.673,0.68,C,-8.829,major,0.117,0.0762,3.33e-5,0.0656,0.719,105.556,75ONdHv0kVD8VwmYAOcoK8,562907,4,C major
0.739,0.774,A,-5.93,major,0.0609,0.0881,0,0.163,0.807,115.496,2osBULrkrcvPA9D2NEqgC8,201038,4,A major
0.771,0.814,A,-5.158,minor,0.0396,0.0256,0.0252,0.104,0.771,131.852,2jz0sMl7l9FJEqKGg7qpc3,849960,4,A minor
0.721,0.584,A#,-14.829,minor,0.0282,0.576,0.938,0.096,0.746,104.905,1TYF7fKcXhO0JbOMkfid1q,157832,4,A# minor
0.657,0.479,C,-6.912,major,0.0323,0.309,0.607,0.0919,0.278,126.941,1mhEO0pQNj8OwBk7UULAY4,163827,4,C major
0.451,0.973,A,-3.615,major,0.1,0.0019,0.122,0.0893,0.652,140.642,69GLomI9cfMhIDtHbyKAXw,259867,4,A major
0.384,0.569,D#,-11.974,major,0.0512,0.199,3.67e-4,0.182,0.538,203.105,7xKGghZ59EGUT0Ft9BRVMr,281293,4,D# major
0.772,0.823,C,-11.987,major,0.0796,0.0547,0.111,0.038,0.961,115.69,2C7SHYqquCp6wuIrl31oSw,379333,4,C major
0.725,0.959,A,-6.994,minor,0.0472,0.0725,0,0.14,0.755,127.323,24pRxid1f4ON7zk8CCiGzy,339947,4,A minor
0.463,0.737,D,-6.293,minor,0.0424,0.0853,2.96e-6,0.153,0.67,105.976,1FOUJzuApMpMM1wiuy3qfl,253893,4,D minor
0.606,0.716,D,-5.47,major,0.0285,0.0261,5.82e-6,0.13,0.868,112.299,6phjC8JVoUxeRcuPEGrbYq,197467,4,D major
0.607,0.462,F,-10.004,minor,0.0287,0.614,8.42e-6,0.0724,0.346,75.752,2Y18kxNc1F6Ut6t5eyKsRD,340867,4,F minor
0.678,0.615,B,-13.892,minor,0.0802,0.0373,1.3e-5,0.0748,0.584,106.758,3rAkkA75v3xj7nCgv8ibMr,238469,4,B minor
0.502,0.645,D,-7.242,minor,0.0344,0.363,0,0.0405,0.424,126.412,1lmIkIwxjdurbLtRNdwaq2,261507,4,D minor
0.63,0.381,D,-14.983,major,0.0346,0.0322,1.39e-6,0.0682,0.945,96.471,6ggyiPr1lwYXWMuSoXqznQ,198467,4,D major
0.518,0.663,D,-12.73,major,0.069,1.17e-4,6.41e-4,0.103,0.913,122.668,0H3lXUnGBGuDsiBU2NUSfL,194973,4,D major
0.628,0.536,E,-10.905,minor,0.0324,0.038,1.23e-5,0.115,0.704,74.862,1cxjGdsHJn2vo17AbWLFzu,185013,4,E minor
0.607,0.662,E,-9.456,major,0.0278,0.0951,8.27e-5,0.125,0.629,107.643,7hVhRCDV100Jq26NGR7adw,225853,4,E major
0.661,0.842,C,-6.893,major,0.047,0.0986,1.24e-4,0.0534,0.899,85.427,4lFO4X6ef61SR6M1KXkSRN,182120,4,C major
0.785,0.735,B,-7.425,minor,0.0698,0.00914,1.39e-6,0.0719,0.761,126.912,7lEu7fSsMDyDaSCdouy3ZE,249307,4,B minor
0.604,0.746,D,-13.796,major,0.0461,0.00959,0.17,0.05,0.683,131.138,76v3giodsfmF1uPkycAEz8,617107,4,D major
0.602,0.22,G#,-13.74,major,0.0259,0.727,7.65e-6,0.107,0.375,98.171,4mnH7uzMQj556i00Loauim,217267,4,G# major
0.502,0.72,E,-10.627,major,0.0357,0.0842,7.75e-5,0.312,0.827,131.985,0yqIpi7zj74a0CRCedacOW,251827,4,E major
0.507,0.886,C,-9.264,major,0.046,0.277,3.74e-4,0.426,0.783,156.709,0IJfNLDwEJTXvCv3hHQh5v,223267,4,C major
0.504,0.845,C,-2.94,minor,0.0542,0.839,0.0124,0.215,0.586,119.922,3NX2ViunbGlObk3rChgpgv,247627,4,C minor
0.611,0.63,D,-10.575,major,0.0342,0.145,1.23e-6,0.681,0.769,128.412,1rWpxglsqz0Ewm6AfQd9hb,315560,4,D major
0.682,0.647,F,-11.213,minor,0.0424,0.0942,3.01e-4,0.426,0.958,110.725,4dRaAoOYYbU2PW70Ods9yc,379267,4,F minor
0.824,0.595,A#,-14.059,major,0.0996,0.172,0.00385,0.0458,0.968,92.846,0wtJdaMsnWFcCGaKKm675a,232200,4,A# major
0.777,0.697,C#,-12.895,minor,0.0482,0.014,0.106,0.0642,0.889,126.195,5m1yvpav4CeHUAt5qb1u2A,260600,4,C# minor
0.772,0.815,C#,-5.319,major,0.0633,0.128,1.09e-4,0.0616,0.952,133.93,5n0l0h011BXBFRPgRLMShm,217693,4,C# major
0.675,0.878,C,-6.294,minor,0.129,0.161,2.43e-6,0.764,0.849,118.979,1ulshXq1krSOHgVSfKA8E0,180307,4,C minor
0.421,0.828,D,-6.056,major,0.0445,0.0706,0,0.278,0.49,101.358,4G5Jy9gPHkzAAxFjw73Dww,197800,4,D major
0.655,0.703,D,-10.561,major,0.0304,0.00308,3.6e-4,0.144,0.898,129.68,6g9l3OynVaLGda7s0OeyDt,182e3,4,D major
0.634,0.617,C,-13.152,minor,0.0432,0.00151,0.581,0.0795,0.812,129.052,1XQjTn0SeAy70btg6HizFR,674947,4,C minor
0.796,0.603,B,-6.348,minor,0.0365,0.0294,0.77,0.0837,0.558,120.728,3pCGWTSbrv8ecj1L9q0hvp,211333,4,B minor
0.593,0.541,D,-14.255,major,0.0304,0.24,1.52e-4,0.0621,0.787,109.385,7lvskPkwr5IyEFahKZsOzb,222320,4,D major
0.655,0.52,B,-10.262,minor,0.0292,0.0981,0,0.104,0.759,110.824,3LMelxlaociDgqIzLR1eAz,182467,4,B minor
0.476,0.963,D,-5.982,major,0.112,0.324,0.0232,0.199,0.77,130.099,5QwhkosFYDRCGqgNqJQ6Gt,444867,4,D major
0.831,0.523,E,-12.147,major,0.0491,0.063,8.77e-5,0.0849,0.969,116.815,5CRm7shhtZQLo4742cVBUT,206933,4,E major
0.76,0.638,C#,-7.66,minor,0.0344,0.0718,2.39e-4,0.0848,0.65,117.949,2zG9pLPUES5FIzGGwGdZI6,216973,4,C# minor
0.761,0.894,G,-6.863,major,0.0353,0.00274,0.59,0.124,0.878,121.139,0h2HPjykz5ePBbWfLLt1vN,240360,4,G major
0.723,0.717,D#,-10.437,minor,0.0362,0.0345,0.0558,0.0737,0.821,137.532,3Qf3MFEgl1laKe49NAXYKq,444120,4,D# minor
0.798,0.726,G,-16.019,minor,0.0469,0.0118,0.174,0.0471,0.863,120.081,6D9ge4vvit6Z2EGV3l85Dm,433373,4,G minor
0.543,0.65,F#,-9.435,major,0.15,0.419,3.71e-6,0.536,0.551,132.885,5lBnklAGhL965cWPxzhJQz,222800,4,F# major
0.653,0.742,G#,-9.902,major,0.0397,0.266,3.55e-4,0.129,0.782,110.71,5hZEoJNMf6VGaKQ177GQKv,173493,4,G# major
0.709,0.49,D,-13.988,minor,0.0292,0.0737,5.28e-6,0.201,0.772,137.854,5mfzMKzTu8elHw0wUFKMXJ,230760,4,D minor
0.711,0.688,B,-5.905,minor,0.0343,0.313,7.79e-5,0.198,0.828,95.076,6sPTRqvvCcXAvQgjq8tc8T,250693,4,B minor
0.549,0.42,A#,-9.297,major,0.0309,0.399,0,0.107,0.234,135.487,5iteQZfH6xKjrm7tA3cU6h,230960,4,A# major
0.614,0.661,A,-9.663,minor,0.0313,0.22,2.27e-4,0.0915,0.65,124.027,12myqPkW3bmux5bPISk9GC,279707,4,A minor
0.773,0.919,C,-6.028,major,0.0401,0.0025,0.00258,0.102,0.953,120.458,44jQVV3wRjciMXirkFzZ95,314827,4,C major
0.324,0.6,B,-7.681,major,0.0353,0.465,2.03e-5,0.36,0.281,141.418,6ixpB9xuMwMj4skSaF0Pay,197107,4,B major
0.748,0.78,G,-6.999,major,0.0873,0.0734,0.02,0.0553,0.876,127.447,7zoMrLpjXNOeB4qoUoyZCO,487800,4,G major
0.786,0.702,F,-6.262,major,0.0262,0.522,0.0105,0.318,0.779,106.933,30TIB8wI5s59V5Cpu3wPeC,175636,4,F major
0.32,0.413,A#,-12.472,major,0.0314,0.484,4.97e-6,0.346,0.313,142.765,5ggOAMsJCAYDHnyoqJ0xAD,258720,4,A# major
0.79,0.86,G#,-6.914,major,0.0863,0.279,3.4e-5,0.229,0.845,118.971,0x3VuSP9TB6yHSpkHB2nPv,216533,4,G# major
0.595,0.165,A,-13.295,major,0.0844,0.529,0,0.981,0.63,111.939,3N7zAfQ6ztroMqBQABfaIn,232333,4,A major
0.526,0.891,G#,-4.508,major,0.0732,0.0672,0,0.0472,0.689,129.001,0Gql9hTkMSka2wbWxworri,189667,4,G# major
0.568,0.431,B,-8.376,minor,0.0272,0.485,1.47e-4,0.216,0.457,112.042,3BaQTu179aFf0Dqe7x25Ke,134373,3,B minor
0.338,0.887,D,-8.873,major,0.0438,0.00962,0.011,0.556,0.399,206.255,6hnCx2jmD0RPkbtzUXSBn4,223667,4,D major
